"Date","ADC","AFL","ARKR","AZPN","CLFD","DTE","ENDP","FLWS","FR","GMXR","GPC","HE","ISSC","ISSI","KSS","MTSC","NWN","ODFL","PARL","RELV","SIGM","STT","TRIB","UTR"
2009-09-22,24.61,42.79,18.4,9.92,5.09,34.7,22.41,3.48,6.79,15.93,39.15,18.28,5.22,3.71,55.39,29.98,41.94,33.54,1.97,3.39,14.99,53.27,4.25,19.53
2009-09-23,24.16,41.92,18.72,10.27,5.52,34.98,22.35,3.41,6.7,15.36,38.03,18.23,4.96,3.82,54.71,29.82,41.61,32.16,1.96,3.65,15.25,50.65,4.21,19.54
2009-09-24,24.17,41.2,18.25,10.04,4.88,35.12,22.56,3.43,6.05,14.69,37.41,18.21,4.99,3.74,54.76,29.54,41.78,30.6,1.95,3.55,14.56,51.28,4.1,19.03
2009-09-25,24.24,40.69,18.4,10.25,5.16,35.03,22.14,3.44,6.47,14.6,36.67,18.34,5,3.63,54.37,29.1,41.91,30.37,2.09,3.47,14.28,51.42,4.02,18.92
2009-09-28,24.08,42.46,18.94,10.56,5.14,35.42,22.77,3.4,6.67,15.09,37.68,18.4,5.18,3.78,54.91,29.79,42.12,30.44,2.1,3.5,14.5,52.83,4.21,19.96
2009-09-29,23.61,42.83,18.9,10.28,4.9,35.58,22.82,3.51,5.89,15.17,37.6,18.33,5.01,3.78,56.39,29.37,41.82,30.18,2.11,3.37,14.55,52.66,4.09,20.07
2009-09-30,22.93,42.74,17.26,10.2,4.45,35.14,22.63,3.45,5.25,15.71,38.06,18.12,5.01,3.76,57.05,29.21,41.66,30.43,2.16,3.34,14.53,52.6,3.95,19.49
2009-10-01,21.48,40.71,17.8,10.2,3.96,34.76,22.11,3.29,5.12,14.53,37.23,17.86,4.86,3.66,55.23,28.4,41.5,29.53,2.3,3.42,14.02,50.48,3.98,18.77
2009-10-02,21.01,41.1,17.25,10.04,4.1,34.04,22.11,3.28,5.25,14.17,36.87,17.97,4.8,3.74,54.86,28.13,40.94,29.7,2.22,3.15,13.7,50.91,4.07,19.02
2009-10-05,21.61,41.57,17,9.9,4.3,34.22,23.4,3.36,5.61,14.69,37.29,18.41,4.6,3.8,56.21,28.59,41.18,30.07,2.25,3.1,13.76,52.37,3.99,19.59
2009-10-06,22.33,43.02,16.33,10.3,4.01,34.57,23.45,3.61,5.52,15.2,37.56,18.46,4.77,3.72,57.46,29.6,41.77,30.18,2.15,3.01,13.88,52.81,4.03,19.9
2009-10-07,22.39,43.18,16.33,10.32,3.88,34.78,23.64,3.54,5.48,14.88,37.29,18.56,4.76,3.71,58.54,29.42,41.98,30.48,2.15,3.22,14.35,53.23,3.94,20.12
2009-10-08,23.33,43.7,15.89,10.69,4.12,34.88,23.95,3.63,5.79,15.4,37.96,18.74,4.79,3.7,59.97,29.2,42.07,30,2.19,3.08,14.15,53.8,3.91,20.27
2009-10-09,22.9,45.01,15.98,10.59,4.01,35.12,23.82,3.73,5.95,15.58,38.36,18.77,4.9,3.63,60.03,29.51,42.43,29.81,2.24,3.12,14.19,55.17,3.99,20.43
2009-10-12,22.24,45.71,15.15,10.7,4.07,35.51,23.97,4.02,5.6,16.79,38.42,18.93,5,3.65,59.37,29.56,43.03,30.03,2.23,3.15,14.33,55.12,3.95,20.68
2009-10-13,21.86,45.15,16.67,10.5,4.1,35.68,23.83,4.16,5.32,17.23,38.42,18.66,4.99,3.66,59.62,29.56,43.42,29.95,2.18,3.23,13.46,53.5,3.91,20.71
2009-10-14,22.1,45.91,15.91,10.6,4.69,35.96,23.88,4.35,5.35,17.24,38.44,18.67,4.89,3.69,60.73,29.81,43.24,30.47,2,3.2,13.33,53.69,4.2,21.48
2009-10-15,22.33,45.59,16.68,10.52,4.9,36.33,23.86,4.44,5.3,18.5,38.96,18.27,4.97,3.67,60.23,29.87,43.4,29.9,2,3.42,13.05,54.75,4.35,21.63
2009-10-16,22.48,45.2,16.38,10.58,4.74,36.53,23.47,4.46,5.2,18.44,38.3,18.34,5.01,3.61,59.68,28.93,43.39,30.08,1.93,3.41,12.78,52.92,3.97,21.19
2009-10-19,23.46,46.2,16.22,10.55,4.75,37.9,23.72,4.51,5.17,16.36,37.96,18.64,4.86,3.63,60.45,28.94,44.47,29.75,1.93,3.25,13,52.25,3.99,21.67
2009-10-20,22.52,45.72,16.16,10.6,4.46,38.66,23.48,4.45,5.1,17.28,37.46,18.59,4.97,3.65,59.86,28.52,44.23,29.53,1.99,3.35,12.76,47.84,4,21.21
2009-10-21,23.07,44.82,15.7,10.6,4.05,38.6,23.18,4.46,5.02,16.94,37.26,18.47,5.07,3.63,57.78,27.88,43.68,29.05,2.02,3.28,12.6,45.88,3.75,21.01
2009-10-22,23.12,45.68,15.38,10.55,4.29,38.61,23.5,4.59,5.12,16.21,37.82,18.59,4.99,3.64,59.87,27.51,43.98,28.32,1.97,3.35,12.86,46.68,3.94,21.46
2009-10-23,22.8,44.41,15.37,10.45,4.33,37.85,23.27,4.55,4.99,15.24,37.47,18.27,5,3.66,59.19,27.02,43.02,27.3,2.02,3.27,12.66,45.7,3.82,20.82
2009-10-26,22.82,42.88,15.05,10.6,4.08,37.55,23,4.61,4.88,15.09,36.91,18.14,4.99,3.67,58.88,27,42.32,26.97,2,3.12,12.25,44.5,3.79,20.13
2009-10-27,22.76,42.31,15.5,10.5,4.12,37.93,22.82,4.81,4.8,14.91,36.25,18.08,4.95,3.5,57.92,27.08,42.82,26.86,1.95,3.15,12.2,43.25,3.67,20.05
2009-10-28,22.33,40.58,15.09,10.25,3.85,37.61,21.94,4.66,4.43,13.93,35.81,18,4.88,3.31,56.82,27,42.2,26.38,1.9,3.16,12.32,42.58,3.47,19.58
2009-10-29,23.17,43.17,13.4,10.15,3.99,38.48,22.17,4.61,4.85,14.06,35.64,18.2,4.79,3.28,58.23,27.17,42.32,27,1.96,3.12,12.22,44.52,3.8,20.12
2009-10-30,23.33,41.49,12.48,10.5,3.89,36.98,22.4,3.84,4.35,12.73,34.99,17.85,4.56,3.5,57.22,26.5,41.81,25.99,1.93,3.15,12.01,41.98,3.76,19.6
2009-11-02,23.43,41.32,12.8,10.45,3.77,37.05,22.47,3.29,4.28,12.04,35.61,18.34,4.59,3.6,57.73,26.74,41.5,25,1.93,3.19,12.1,42.45,3.8,19.56
2009-11-03,23.89,41.51,12.74,10.06,3.5,37.59,22.55,3.38,4.27,12.26,35.64,18.37,4.83,3.65,56.71,26.98,41.73,25.6,1.9,2.97,12.11,42.21,3.83,21.86
2009-11-04,22.82,41.37,13.12,10,3.29,37.73,22.5,3.2,4.06,12.1,35.6,18.57,4.7,3.67,56.54,26.46,41.86,24.32,1.93,3.08,12.14,40.64,3.66,20.59
2009-11-05,23.59,42.57,13.9,10.35,3.4,38.54,22.89,3,4.34,12.49,36.44,18.92,4.85,3.8,55.95,27.55,42.96,24.35,2.05,3.15,12.21,42.81,3.76,21.36
2009-11-06,23.69,42.19,13.9,10.25,3.45,38.34,23,3.03,4.23,12.21,36.18,18.88,4.64,4,56.68,27.2,43.09,24.69,2.22,3.09,12.31,41.45,3.74,21.66
2009-11-09,23.79,43.93,14,9.55,3.65,39.19,23.19,3.13,4.55,12.7,37,18.96,4.79,4.25,56.97,27.45,43.43,25.8,2.28,3.25,12.53,43.73,3.81,22.09
2009-11-10,23.77,44,13.95,9.45,3.64,39.29,23.05,2.91,4.41,12.24,36.75,19.1,4.78,4.28,56.36,27.12,43.49,26.24,2.31,3.25,12.34,42.9,3.75,22.22
2009-11-11,24.09,44.94,14.11,9.85,3.51,39.51,22.96,2.92,4.54,12.69,36.93,19.37,4.9,4.36,54.59,27.2,43.16,29,2.25,3.07,11.14,42.23,3.77,22.75
2009-11-12,23.28,44.09,13.42,9.7,3.55,39.45,22.44,2.6,4.73,12.03,36.27,19.05,4.81,4.34,54.64,26.84,42.37,28.35,2.29,3.15,10.62,40.66,3.89,22.65
2009-11-13,24.02,44.64,13.5,9.7,3.5,39.68,22.7,2.73,4.99,12.03,36.64,19.14,4.75,4.39,55.52,26.93,42.86,28.25,2.32,3.28,11.12,40.45,3.71,22.64
2009-11-16,24.39,45.37,13.21,9.8,3.67,40.2,23.11,2.75,4.78,12.1,37.16,19.43,4.8,4.36,56.02,28.67,44.21,28.88,2.33,3.33,11.23,40.69,3.91,23.51
2009-11-17,23.64,45.24,13.72,9.8,3.41,40.21,22.86,2.73,4.71,12.05,37.11,19.35,4.9,4.56,55.42,28.81,44.34,28.47,2.26,3.12,11.3,41.86,4.15,23.77
2009-11-18,24.15,44.94,13.39,9.8,3.26,40.27,22.69,2.7,4.62,12.04,36.83,19.9,4.73,4.53,54.7,28.52,44.19,28.58,2.23,3.23,11.26,42.73,4.04,23.68
2009-11-19,23.51,43.84,13.35,9.45,3.27,39.85,22.33,2.61,4.6,11.79,36.4,19.32,4.64,4.56,54.33,27.5,43.01,27.78,2.29,3.2,11.02,41.69,4.19,23.32
2009-11-20,23.91,44.1,13.29,9.48,3.3,39.68,22.2,2.58,4.61,11.47,36.4,19.14,4.55,4.79,53.96,25.83,42.82,27.65,2.27,3.2,11.3,40.8,4.07,22.71
2009-11-23,23.98,44.88,13.78,9.61,3.21,40.14,22.75,2.66,4.65,11.65,36.78,19.37,4.56,4.5,53.6,25.98,43.7,27.57,2.2,3.02,11.77,41.74,4.05,23.06
2009-11-24,24.56,44.52,13.5,9.6,3.24,40.27,22.62,2.59,4.57,11.61,36.48,19.48,4.6,4.69,53.81,25.95,43.65,27.39,2.18,3.25,11.74,41.56,4.1,22.95
2009-11-25,24.49,45.43,13.75,9.6,3.33,40.59,22.89,2.57,4.55,12.75,36.48,20.1,4.54,4.87,55.54,26.11,43.71,27.11,2.21,3.49,11.68,41.3,4.04,23.34
2009-11-27,23.95,43.65,13.84,9.45,3.27,39.83,22.6,2.36,4.36,11.88,36.13,20,4.4,4.85,54.45,25.5,42.79,26.65,2.2,3.68,11.33,40.2,3.99,22.52
2009-11-30,24.63,46.03,13.98,9.55,2.93,40.11,22.03,2.24,4.46,11.68,35.83,19.86,4.19,4.8,53.14,25.77,42.88,26.48,2.1,3.56,11.68,41.3,4.1,22.31
2009-12-01,24.34,46.4,15.05,9.82,2.89,41,22.28,2.32,4.72,11.99,36.67,19.9,4.28,4.56,52.97,26.04,43.1,26.57,2.15,3.24,11.65,42.72,4.04,22.58
2009-12-02,23.94,46.73,15.18,9.95,2.73,41.88,22.42,2.42,4.56,12.04,36.53,20.17,4.27,4.58,53.73,26.32,43.7,27.41,2.12,3.19,11.51,43.04,4.3,22.49
2009-12-03,23.56,45.44,14.3,10,2.74,42.12,21.26,2.44,4.59,11.65,36.93,19.93,4.31,4.38,54.18,26.34,43.26,27.65,2.15,3.49,10.48,41.15,4.31,21.81
2009-12-04,24,45.83,14.75,10.01,2.68,42.17,20.9,2.71,4.86,11.79,37.33,19.7,4.47,4.47,53.7,27.23,43.75,28.68,2.13,3.61,10.5,41.68,4.31,22.54
2009-12-07,24.28,45.73,14.48,10.17,2.76,42.64,20.25,2.8,4.89,12.14,37.53,19.99,4.5,4.34,54.52,27.09,44.48,28.26,2.18,3.61,10.72,40.84,4.23,22.33
2009-12-08,24.16,45.82,14.48,10.35,2.78,42.61,19.67,2.6,4.81,11.78,37.5,20.03,4.7,4.34,53.81,27.08,44.36,29.42,2.15,3.57,10.86,40.74,4.03,22.04
2009-12-09,24.79,45.68,14.25,10.59,2.58,42.75,19.51,2.5,4.78,11.61,37.53,20,4.67,4.44,53.68,26.8,44.18,30.9,2.14,3.48,10.98,41,3.98,22.27
2009-12-10,24.37,46.43,14.49,10.77,2.65,43.21,19.73,2.39,4.82,12.02,37.83,20.87,4.72,4.39,54.85,27.2,44.03,30.62,2.1,3.54,11.03,40.56,3.95,22.32
2009-12-11,24.64,46.55,14.32,10.8,2.6,43.95,19.85,2.35,5.08,12.03,38.3,20.69,4.5,4.31,55.6,27.45,44.84,30.32,2.12,3.45,10.91,39.4,3.99,22.49
2009-12-14,24.94,47.14,14.05,10.8,2.5,44.17,19.81,2.26,5.12,13.19,38.49,21.07,4.42,4.42,56.18,27.9,44.97,30.1,2.08,3.31,10.94,39.93,3.96,22.66
2009-12-15,24.77,46.75,13.9,10.4,2.42,43.94,19.84,2.21,4.98,13.31,38.26,20.77,4.21,4.41,54.87,27.8,44.68,29.99,2.13,3.27,10.85,39.8,3.88,22.56
2009-12-16,24.77,47.06,13.75,10.4,2.35,43.81,19.88,2.31,5.07,13.56,38.49,20.7,4.37,4.4,54.42,28.09,44.98,29.75,2.18,3.27,10.89,40.19,3.92,22.6
2009-12-17,23.87,46.06,13.58,10.64,2.2,42.48,19.61,2.28,4.95,14.06,38.06,20.48,4.47,4.36,53.24,28.02,44.72,32.77,2.06,3.1,10.66,39.73,3.76,22.4
2009-12-18,23.89,46.16,13.61,10.25,2.03,42.98,19.64,2.1,5.05,14.18,37.98,20.63,4.5,4.5,53.39,27.96,44.8,32.53,2.11,3.07,10.86,41.6,3.76,22.01
2009-12-21,23.69,46.18,14.03,10.15,2.21,43.3,19.84,2.25,5.09,14.62,38.17,20.96,4.55,5.04,54.61,27.82,45.25,33.08,2.2,3.09,11,42.26,3.79,22.22
2009-12-22,23.66,46.33,13.81,10.05,2.32,43.37,20.12,2.18,5.04,14.43,38.45,20.99,4.5,5.44,55.15,27.79,45.15,32.37,2.16,3.09,10.93,43.86,3.71,22.46
2009-12-23,23.61,46.6,13.85,9.95,2.24,43.93,20.28,2.24,5.12,14.61,38.46,21.09,4.5,5.56,55.15,28.24,45.36,33,2.17,3.34,11.05,44.64,3.71,22.5
2009-12-24,23.71,46.79,13.75,9.85,2.28,44.57,20.42,2.22,5.2,14.22,38.64,21.19,4.5,5.55,54.65,28.63,45.8,32.39,2.18,3.47,11.08,44.99,3.75,22.64
2009-12-28,23.59,46.8,13.74,9.85,2.32,44.64,20.6,2.3,5.23,14.36,38.62,21.35,4.49,5.7,55.45,28.45,46.04,32.06,2.15,3.5,10.83,44.37,3.82,22.82
2009-12-29,23.39,46.95,14.71,9.88,2.6,44.6,20.69,2.52,5.35,14.05,38.67,21.35,4.49,5.7,55.56,28.52,46.19,33.71,2.21,3.5,10.81,43.96,4.07,22.79
2009-12-30,23.49,46.88,14.73,9.85,2.49,44.35,20.65,2.54,5.39,14.15,38.44,21.26,4.46,5.71,55.14,29.16,45.99,33.44,2.15,3.3,10.84,43.89,4,22.68
2009-12-31,23.29,46.25,14.45,9.8,2.6,43.59,20.52,2.65,5.23,13.74,37.96,20.9,4.59,5.65,53.93,28.74,45.04,30.7,2.11,3.28,10.7,43.54,4.04,22.05
2010-01-04,23.73,47.57,13.8,9.9,2.55,43.54,21.11,2.61,5.46,14.3,38.13,20.94,4.55,5.92,53.98,29.66,45.52,29.29,2.07,3.28,11,44.46,3.98,22.81
2010-01-05,23.57,48.95,13.88,9.76,2.81,43.05,20.88,2.52,5.57,14.28,38.09,20.64,4.45,5.8,54.02,29.09,45.26,29.92,1.9,3.28,11.61,44.55,4.27,22.83
2010-01-06,23.26,49.38,13.75,9.7,2.88,43.23,20.89,2.59,5.43,14.61,38.02,21.02,4.47,5.73,54.72,28.9,45.37,30.47,1.92,3.18,11.33,43.81,4.26,23.19
2010-01-07,23.36,49.91,13.88,9.51,2.88,42.83,20.62,2.56,5.55,14.72,38.23,21.01,4.5,5.54,53.46,28.94,45.02,29,2.03,3.22,11.33,44.6,4.19,23.55
2010-01-08,23.13,49.41,13.9,9.41,2.68,43.16,20.4,2.54,5.43,14.41,38.24,21.15,4.5,5.73,52.83,29.02,44.78,29.4,1.94,3.48,11.91,45.51,4.16,23.74
2010-01-11,23.14,50.71,14.2,9.45,2.87,43.77,20.48,2.54,5.58,13.93,38.67,21.4,4.5,5.8,52.75,29.22,44.9,29.23,1.95,3.24,11.92,44.36,4.05,24.36
2010-01-12,23.19,50.45,14.27,9.58,2.71,43.73,20.15,2.47,5.53,13.15,38.51,21.2,4.41,5.74,51.57,29.11,44.83,29.08,1.93,3.16,11.8,44.2,3.96,23.85
2010-01-13,23.5,51,14.1,9.58,2.6,44.12,20.68,2.61,5.64,13.05,38.7,21.45,4.55,5.47,52.2,29.41,44.47,29.24,1.89,3.2,12.23,44.61,3.96,23.31
2010-01-14,23.51,51.67,14.14,9.7,2.8,44.29,20.82,2.55,5.69,12.99,38.96,21.52,4.51,5.61,51.69,29.12,44.45,29.17,1.88,3.09,11.56,43.79,3.96,22.78
2010-01-15,23.16,51.11,13.82,9.85,2.7,43.93,20.63,2.51,5.73,12.86,38.79,21.5,4.36,5.79,51.51,29.29,44.02,28.42,1.96,3.24,11.35,42.67,4,22.61
2010-01-19,23.74,52.1,13.87,9.85,2.68,44.33,20.38,2.5,6.12,12.69,39.1,21.6,4.29,5.68,52.18,29.77,44.58,27.88,1.94,3.08,11.71,43.2,4.1,22.82
2010-01-20,23.58,51.15,13.8,9.99,2.54,43.88,20.71,2.47,5.87,12.88,38.39,21.73,4.39,5.6,51.5,28.93,44.44,27.53,1.96,3.08,11.48,46.28,4.06,22.62
2010-01-21,23.25,50.47,13.66,9.9,2.49,42.85,20.39,2.41,5.48,12.51,38.15,21.43,4.21,5.4,51.27,28.25,44.02,26.86,1.82,3.06,11.35,45.47,3.95,22.43
2010-01-22,22.95,49.1,13.65,9.66,2.28,42.06,20.22,2.35,5.34,12.08,38.11,21.1,4.21,4.94,50.45,27.59,43.85,26.54,1.82,3.08,10.84,43.36,3.89,21.88
2010-01-25,23.06,50.18,13.9,9.5,2.25,42.66,20.1,2.17,5.43,12,38.3,21.11,4.21,5,50.29,27.76,44,26.69,1.85,3.02,10.85,43.94,3.86,22.15
2010-01-26,21.55,49.72,13.66,9.49,2.18,43.04,20.1,2.15,5.33,11.36,38.27,21.17,4.4,5.05,50.25,27.03,43.88,27,1.82,2.98,10.59,43.08,3.87,21.85
2010-01-27,20.09,49.81,13.88,9.37,2.1,42.75,20.26,2.19,5.34,11.5,38.06,20.1,4.3,5.05,50.51,27.52,43.49,27.24,1.78,2.97,10.77,44.51,3.84,22.2
2010-01-28,19.56,49.19,13.7,9.13,1.99,42.4,19.99,2,5.24,10.95,37.96,20.02,4.3,5.35,50.53,26.16,43.37,27.62,1.61,3.01,10.53,43.83,3.86,21.85
2010-01-29,19.59,48.43,13.73,9.2,2,42.04,20.11,2.07,5.12,10.59,37.68,19.78,4.04,5.77,50.37,25.73,43.37,27.5,1.7,3,11.11,42.88,4,21.7
2010-02-01,20.33,49.18,13.6,9.25,1.98,42.61,19.99,2.06,5.12,11.17,38.07,19.79,4.07,6.39,50.92,26.07,43.41,28.11,1.7,3.01,11.07,44.16,4,22.32
2010-02-02,21.3,49.7,13.5,9.2,2.02,43.03,20.08,2.01,5.21,11.84,39.14,19.72,4.2,6.88,51.92,26.25,43.55,28.03,1.69,2.95,11.28,44.57,3.96,23.65
2010-02-03,20.2,50.94,13.6,9.17,1.96,42.68,20.13,2.01,5.13,11.56,38.81,19.64,4.11,6.99,52.14,26.45,43.22,28.37,1.71,3.02,11.64,44.4,4.08,23.19
2010-02-04,19.65,48.3,13.48,9.15,1.93,41.75,19.61,1.86,4.81,9.91,37.85,19.21,4.12,6.7,50.07,26.15,42.22,27.81,1.68,3.14,10.9,43.07,3.93,22.7
2010-02-05,20.13,47.65,13.63,9.01,2.15,41.78,19.57,1.86,4.8,9.85,37.7,19.02,3.97,6.86,49.32,25.74,42.23,27.6,1.78,3.15,10.7,43.35,4,22.27
2010-02-08,19.87,45.95,13.63,9.05,2.21,41.5,19.53,1.83,4.88,9.94,36.96,18.78,3.95,7.15,49.2,24.87,41.62,27.59,1.8,3.12,10.51,43,4.06,21.85
2010-02-09,19.88,47.06,13.5,9,2.11,42,19.63,1.86,4.84,9.99,37.57,19.02,4.84,7.13,49.85,25.46,41.74,28.28,1.79,3.19,10.49,44.22,4.11,22.71
2010-02-10,20.04,47.11,13.5,9.5,2.04,41.95,19.51,1.86,4.82,9.5,37.51,19.41,4.69,7.19,49.7,25.58,41.81,28.16,1.78,3.05,10.58,44.64,4.1,22.73
2010-02-11,20.52,47.36,13.9,9.26,2.19,42.33,19.77,1.88,4.81,9.43,37.91,19.84,4.49,7.46,49.44,25.57,42.03,28.4,1.76,3.25,11.09,45.05,4.13,22.98
2010-02-12,21,47.14,13.9,9.05,2.38,41.95,19.89,1.85,4.77,9.54,38.19,19.94,4.56,7.65,49.83,25.67,42.15,28.52,1.75,3.24,11.07,44.62,4.09,23.26
2010-02-16,21.14,48.25,13.53,9.43,2.58,43.07,20.19,1.89,5.1,10.15,40.75,20.14,4.3,8.07,50.65,25.95,43.1,28.32,1.76,3.06,11.31,45.47,4.16,23.67
2010-02-17,22.27,48.74,13.4,9.24,2.67,42.88,20.52,1.9,5.12,10.21,40.7,20.4,4.14,8.18,51.21,26.16,43.44,28.93,1.73,3.06,11.24,44.84,4.05,23.72
2010-02-18,21.9,48.85,13.4,9.12,2.55,43.59,20.44,1.93,5.19,10.13,40.63,19.91,4.07,8.46,51.36,26.82,43.46,28.83,1.79,3.15,11.92,45.23,4.17,24.23
2010-02-19,21.93,49.04,13.41,9.09,2.48,44.6,20.61,2.11,5.41,10.01,41.03,19.92,4.15,8.68,51.74,26.88,44.23,29.15,1.79,3.12,11.91,46.64,4.16,24.49
2010-02-22,21.93,49.12,13.34,8.67,2.59,44.62,21.41,2.09,5.3,9.8,40.68,21.18,4.3,8.89,51.13,26.97,44.37,29.81,1.8,3.18,11.73,46.78,4.2,24.5
2010-02-23,21.51,48.13,13.5,8.47,2.61,43.99,21.83,2.17,5.22,9.37,39.89,21.15,4.27,8.09,50.93,26.74,44.12,29.59,1.78,3.19,11.53,45.86,4.52,24.23
2010-02-24,21.71,49.07,13.5,8.79,2.69,44.26,21.91,2.13,5.2,9.24,40.38,21.04,4.25,8.47,51.59,26.94,44.25,30.09,1.82,3.1,11.69,45.38,4.6,24.35
2010-02-25,21.8,49.19,13.48,9,2.78,43.95,22.48,2.05,5.47,9.28,40.3,20.67,4.24,8.23,54.08,26.93,44.1,30.48,1.76,3.03,11.69,44.99,4.75,24.17
2010-02-26,22.06,49.45,13.48,9,2.87,43.42,22.75,2.03,5.53,9.2,40.36,20.37,4.25,8.21,53.82,27.2,43.99,30.74,1.78,3.03,11.7,44.91,5.07,24.16
2010-03-01,22.73,50.02,13.48,9.03,3.24,44.31,22.42,2.13,5.61,9.29,40.81,20.5,4.22,8.42,53.94,27.92,45.39,30.45,1.75,3,12.14,44.97,5.41,25.23
2010-03-02,21.9,49.94,13.65,9.12,3.48,44.65,22.66,2.15,5.82,9.59,40.94,20.65,4.25,8.51,53.23,28.75,45.85,30.33,1.76,3.01,12.66,45.03,5.03,25.69
2010-03-03,21.27,50.17,13.25,9.24,3.04,44.59,22.49,2.15,5.86,9.69,40.31,20.66,4.32,8.51,53.1,29.33,45.89,30.65,1.75,3.09,12.17,44.92,5.09,25.77
2010-03-04,21.64,50.57,13.21,9.4,2.87,44.7,23.27,2.17,6,9.61,40.21,20.7,4.31,8.57,53.79,29.39,45.9,30.66,1.78,2.97,12.19,45.1,5.22,25.69
2010-03-05,22.31,51.51,13.42,9.69,2.88,45.04,23.6,2.26,6.21,9.9,40.4,21.03,4.35,8.64,54.7,29.81,46.51,31.14,1.76,3.1,12.14,45.64,5.22,26.27
2010-03-08,22.67,51.7,13.5,9.67,2.7,44.84,23.52,2.36,6.45,9.72,40.48,20.77,4.36,8.39,54.46,29.74,46.73,32.04,1.74,3,12.49,45.49,5.62,25.97
2010-03-09,22.61,51.25,13.74,9.73,2.78,44.94,23.5,2.51,6.59,9.72,40.56,20.82,4.35,8.41,54.1,30.03,46.51,33.32,1.77,2.98,12.47,45.78,5.34,26.14
2010-03-10,22.4,52.47,13.74,9.94,2.71,44.81,23.49,2.46,7.05,9.89,40.58,21.45,4.32,8.45,53.13,29.88,46.53,33.33,1.78,3.01,12.28,45.31,5.47,26.4
2010-03-11,22.3,52.63,13.5,10,2.73,44.91,23.45,2.57,6.84,10.29,40.9,21.93,4.31,7.81,53.25,29.9,46.4,33.56,2.03,3,12.32,45.03,5.74,26.81
2010-03-12,22.46,52.69,13.49,10.25,2.56,44.87,23.82,2.58,7.02,9.59,40.76,21.89,4.42,7.64,53.67,29.85,46.42,33.52,1.92,2.99,12.17,44.65,5.57,26.92
2010-03-15,22.49,52.77,13.39,10.35,2.53,45.06,23.81,2.58,7.02,9.44,40.5,21.92,4.36,7.47,54.41,29.96,46.19,33.5,1.97,2.99,12.08,44.53,5.33,26.79
2010-03-16,22.64,53.7,13.5,10.26,2.48,45.61,24.03,2.59,7.33,9.78,40.96,22.59,4.85,7.48,55.03,29.92,46.43,34.47,2.05,3.1,12.29,45.09,5.12,27.55
2010-03-17,22.9,54.64,13.63,10.15,2.51,45.82,24.14,2.55,7.49,9.84,41.26,22.6,4.9,8.09,54.99,30,46.8,34,2.11,3.02,12.02,46.27,5.15,28.38
2010-03-18,23.18,54.82,13.63,10.25,2.6,45.14,24.36,2.51,7.27,9.52,41.42,22.35,4.76,7.98,54.48,30.11,46.91,33.66,2,3.09,12.12,46.24,5.1,28.31
2010-03-19,23.33,54.1,13.75,10.41,2.67,45.1,24.28,2.72,7.27,9.18,41.6,22.3,5.09,7.3,55.26,29.5,46.79,33.33,2.1,3.09,11.93,45.95,5.09,28.26
2010-03-22,23.46,53.86,13.56,10.4,2.76,44.96,24.44,2.68,7.44,9.23,42.87,22.18,4.65,7.49,55.72,29.77,46.95,33.52,2.07,3.09,12.01,45.69,5.2,28.08
2010-03-23,23.99,53.5,13.5,10.54,2.99,45.28,24.82,2.69,7.59,9.42,43.08,22.44,4.97,8.58,56.37,29.87,47.21,33.59,2.01,2.99,11.84,46.16,5.46,28.38
2010-03-24,24.36,53.65,13.4,10.45,2.96,45.04,23.71,2.51,7.96,9.15,42.38,22.3,5.64,9.25,56.06,29.8,46.85,33.19,2,3.03,11.68,45.37,5.49,28.19
2010-03-25,24.42,53.21,13.59,10.37,2.98,44.69,23.38,2.51,7.87,8.66,42.3,22.19,6.22,9.69,56.22,29.16,46.43,33.14,2.02,2.94,11.68,46.06,5.34,28.14
2010-03-26,24.67,53.47,13.5,10.13,3.04,44.7,23.39,2.52,8.19,8.25,41.88,22.25,6.28,9.67,56.18,29.07,46.42,33.09,2,3,11.59,46.16,5.31,28.3
2010-03-29,23.46,53.65,13.43,10.25,2.95,45.38,23.73,2.55,8.29,8.26,42.06,22.44,6.37,10.21,55.74,29.12,47.1,33.02,2.04,2.98,11.45,46.27,5.42,28.4
2010-03-30,23.49,53.79,13.38,10.3,2.87,45.2,23.69,2.58,7.94,8.12,42.57,22.57,6.52,10.75,55.25,29.38,47,33.41,2.03,2.92,11.76,45.78,5.43,28.3
2010-03-31,22.86,54.29,13.45,10.25,2.77,44.6,23.69,2.51,7.76,8.22,42.24,22.45,6.3,10.55,54.78,29.03,46.6,33.39,2,2.9,11.73,45.14,5.45,28.05
2010-04-01,23.43,54.74,13.35,10.46,2.7,45.38,23.6,2.48,7.71,8,42.66,22.67,6.19,10.69,55.34,29.06,46.98,33.1,2.25,2.99,11.49,45.97,5.54,28.28
2010-04-05,23.83,55.52,13.35,10.49,2.61,45.75,23.69,2.59,8.35,8.39,43.05,22.83,5.95,11.29,57.42,29.2,47.48,33.75,2.28,3.04,11.76,46.35,5.63,28.9
2010-04-06,24.54,55.96,13.35,10.67,2.73,46.48,23.64,2.63,8.98,8.74,42.89,23.29,5.88,11.24,57.5,29.68,47.69,34.38,2.3,2.93,11.45,46.61,5.68,28.85
2010-04-07,24.66,55.28,13.49,10.6,2.7,46.12,23.47,2.69,8.71,8.86,42.95,23.08,5.76,11.77,57.14,29.5,47.86,34.66,2.31,2.97,11.65,46.41,5.67,29.06
